GT_Título,LLM_Título,Nível_GT,Nível_LLM,Similaridade,Caminho_GT,Caminho_LLM,Tamanho_GT,Tamanho_LLM
Generic Object Detection,2.1 Global Aggregation in ViTs,Nível 1,Nível 3,0.7246,Generic Object Detection,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.1 Global Aggregation in ViTs,1866,514
Low-level Vision,1.4 Inductive Biases and Data Requirements,Nível 1,Nível 3,0.7246,Low-level Vision,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.4 Inductive Biases and Data Requirements,62,931
Quantization,5.5 Low-Level Vision Tasks,Nível 2,Nível 3,0.7246,Efficient Transformer > Quantization,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,148,1226
Quantization,5.5 Low-Level Vision Tasks,Nível 1,Nível 3,0.7246,Quantization,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,148,1226
Formulation of Transformer,1.4 Inductive Biases and Data Requirements,Nível 2,Nível 3,0.724,root > Formulation of Transformer,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.4 Inductive Biases and Data Requirements,105,931
Backbone for Representation Learning,Evaluating Unit Contributions,Nível 3,Nível 3,0.724,root > Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Evaluating Unit Contributions,195,270
Video Processing,6.3 Data Requirements,Nível 3,Nível 3,0.724,root > Vision Transformer > Video Processing,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,46,704
Conclusions and Discussions,3.7 Residual Attention Learning for Robustness,Nível 2,Nível 3,0.724,root > Conclusions and Discussions,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.7 Residual Attention Learning for Robustness,104,744
Formulation of Transformer,1.4 Inductive Biases and Data Requirements,Nível 1,Nível 3,0.724,Formulation of Transformer,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.4 Inductive Biases and Data Requirements,105,931
Backbone for Representation Learning,Evaluating Unit Contributions,Nível 2,Nível 3,0.724,Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Evaluating Unit Contributions,195,270
Video Processing,6.3 Data Requirements,Nível 2,Nível 3,0.724,Vision Transformer > Video Processing,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,46,704
Backbone for Representation Learning,Evaluating Unit Contributions,Nível 1,Nível 3,0.724,Backbone for Representation Learning,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Evaluating Unit Contributions,195,270
Video Processing,6.3 Data Requirements,Nível 1,Nível 3,0.724,Video Processing,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,46,704
Conclusions and Discussions,3.7 Residual Attention Learning for Robustness,Nível 1,Nível 3,0.724,Conclusions and Discussions,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.7 Residual Attention Learning for Robustness,104,744
Introduction,3.7 Residual Attention Learning for Robustness,Nível 2,Nível 3,0.7236,root > Introduction,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.7 Residual Attention Learning for Robustness,1345,744
Formulation of Transformer,5.6 Multi-Modal and Cross-Modal Tasks,Nível 2,Nível 3,0.7236,root > Formulation of Transformer,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.6 Multi-Modal and Cross-Modal Tasks,105,72
Discussions,Principles of Pruning-Based Metrics,Nível 4,Nível 3,0.7236,root > Vision Transformer > Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Principles of Pruning-Based Metrics,117,176
Low-level Vision,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 3,Nível 3,0.7236,root > Vision Transformer > Low-level Vision,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,62,783
Multi-Modal Tasks,3.7 Residual Attention Learning for Robustness,Nível 3,Nível 3,0.7236,root > Vision Transformer > Multi-Modal Tasks,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.7 Residual Attention Learning for Robustness,717,744
Knowledge Distillation,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 4,Nível 3,0.7236,root > Vision Transformer > Efficient Transformer > Knowledge Distillation,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,209,768
Introduction,3.7 Residual Attention Learning for Robustness,Nível 1,Nível 3,0.7236,Introduction,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.7 Residual Attention Learning for Robustness,1345,744
Formulation of Transformer,5.6 Multi-Modal and Cross-Modal Tasks,Nível 1,Nível 3,0.7236,Formulation of Transformer,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.6 Multi-Modal and Cross-Modal Tasks,105,72
Discussions,Principles of Pruning-Based Metrics,Nível 3,Nível 3,0.7236,Vision Transformer > Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Principles of Pruning-Based Metrics,117,176
Low-level Vision,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 2,Nível 3,0.7236,Vision Transformer > Low-level Vision,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,62,783
Multi-Modal Tasks,3.7 Residual Attention Learning for Robustness,Nível 2,Nível 3,0.7236,Vision Transformer > Multi-Modal Tasks,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.7 Residual Attention Learning for Robustness,717,744
Knowledge Distillation,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 3,Nível 3,0.7236,Vision Transformer > Efficient Transformer > Knowledge Distillation,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,209,768
Discussions,Principles of Pruning-Based Metrics,Nível 2,Nível 3,0.7236,Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Principles of Pruning-Based Metrics,117,176
Discussions,Principles of Pruning-Based Metrics,Nível 1,Nível 3,0.7236,Discussions,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Principles of Pruning-Based Metrics,117,176
Low-level Vision,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 1,Nível 3,0.7236,Low-level Vision,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,62,783
Multi-Modal Tasks,3.7 Residual Attention Learning for Robustness,Nível 1,Nível 3,0.7236,Multi-Modal Tasks,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.7 Residual Attention Learning for Robustness,717,744
Knowledge Distillation,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 2,Nível 3,0.7236,Efficient Transformer > Knowledge Distillation,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,209,768
Knowledge Distillation,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 1,Nível 3,0.7236,Knowledge Distillation,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,209,768
High/Mid-level Vision,1.3 Comparison with Traditional Convolutional Neural Networks,Nível 3,Nível 3,0.723,root > Vision Transformer > High/Mid-level Vision,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.3 Comparison with Traditional Convolutional Neural Networks,31,705
Generic Object Detection,4.3 Interactive Visualization Tools,Nível 4,Nível 3,0.723,root > Vision Transformer > High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,1866,923
Low-level Vision,4.3 Interactive Visualization Tools,Nível 3,Nível 3,0.723,root > Vision Transformer > Low-level Vision,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,62,923
Low-level Video Processing,2.7 Global Dependencies with GrafT,Nível 4,Nível 3,0.723,root > Vision Transformer > Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,145,591
Low-level Video Processing,2.8 Discrete Representations for Robustness,Nível 4,Nível 3,0.723,root > Vision Transformer > Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.8 Discrete Representations for Robustness,145,925
Quantization,2.5 Mobile Deployment Strategies,Nível 4,Nível 3,0.723,root > Vision Transformer > Efficient Transformer > Quantization,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,148,862
High/Mid-level Vision,1.3 Comparison with Traditional Convolutional Neural Networks,Nível 2,Nível 3,0.723,Vision Transformer > High/Mid-level Vision,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.3 Comparison with Traditional Convolutional Neural Networks,31,705
Generic Object Detection,4.3 Interactive Visualization Tools,Nível 3,Nível 3,0.723,Vision Transformer > High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,1866,923
Low-level Vision,4.3 Interactive Visualization Tools,Nível 2,Nível 3,0.723,Vision Transformer > Low-level Vision,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,62,923
Low-level Video Processing,2.7 Global Dependencies with GrafT,Nível 3,Nível 3,0.723,Vision Transformer > Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,145,591
Low-level Video Processing,2.8 Discrete Representations for Robustness,Nível 3,Nível 3,0.723,Vision Transformer > Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.8 Discrete Representations for Robustness,145,925
Quantization,2.5 Mobile Deployment Strategies,Nível 3,Nível 3,0.723,Vision Transformer > Efficient Transformer > Quantization,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,148,862
High/Mid-level Vision,1.3 Comparison with Traditional Convolutional Neural Networks,Nível 1,Nível 3,0.723,High/Mid-level Vision,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.3 Comparison with Traditional Convolutional Neural Networks,31,705
Generic Object Detection,4.3 Interactive Visualization Tools,Nível 2,Nível 3,0.723,High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,1866,923
Generic Object Detection,4.3 Interactive Visualization Tools,Nível 1,Nível 3,0.723,Generic Object Detection,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,1866,923
Low-level Vision,4.3 Interactive Visualization Tools,Nível 1,Nível 3,0.723,Low-level Vision,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,62,923
Low-level Video Processing,2.7 Global Dependencies with GrafT,Nível 2,Nível 3,0.723,Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,145,591
Low-level Video Processing,2.8 Discrete Representations for Robustness,Nível 2,Nível 3,0.723,Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.8 Discrete Representations for Robustness,145,925
Low-level Video Processing,2.7 Global Dependencies with GrafT,Nível 1,Nível 3,0.723,Low-level Video Processing,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,145,591
Low-level Video Processing,2.8 Discrete Representations for Robustness,Nível 1,Nível 3,0.723,Low-level Video Processing,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.8 Discrete Representations for Robustness,145,925
Quantization,2.5 Mobile Deployment Strategies,Nível 2,Nível 3,0.723,Efficient Transformer > Quantization,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,148,862
Quantization,2.5 Mobile Deployment Strategies,Nível 1,Nível 3,0.723,Quantization,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,148,862
Introduction,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 2,Nível 3,0.7227,root > Introduction,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,1345,783
