GT_Título,LLM_Título,Nível_GT,Nível_LLM,Similaridade,Caminho_GT,Caminho_LLM,Tamanho_GT,Tamanho_LLM
Self-supervised Representation Learning,1.4 Inductive Biases and Data Requirements,Nível 2,Nível 3,0.803,Backbone for Representation Learning > Self-supervised Representation Learning,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.4 Inductive Biases and Data Requirements,982,931
Self-supervised Representation Learning,1.4 Inductive Biases and Data Requirements,Nível 1,Nível 3,0.803,Self-supervised Representation Learning,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.4 Inductive Biases and Data Requirements,982,931
Image Processing,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 2,Nível 3,0.803,Low-level Vision > Image Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,688,783
Image Processing,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 1,Nível 3,0.803,Image Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,688,783
Conclusions and Discussions,5.6 Multi-Modal and Cross-Modal Tasks,Nível 1,Nível 3,0.803,Conclusions and Discussions,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.6 Multi-Modal and Cross-Modal Tasks,104,72
Vision Transformer,References,Nível 2,Nível 2,0.8022,root > Vision Transformer,A Survey on Visual Transformers > References,54,642
Pure Transformer,2.5 Mobile Deployment Strategies,Nível 4,Nível 3,0.8022,root > Vision Transformer > Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,1415,862
Other Tasks,5.5 Low-Level Vision Tasks,Nível 4,Nível 3,0.8022,root > Vision Transformer > High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,795,1226
Discussions,2.5 Mobile Deployment Strategies,Nível 4,Nível 3,0.8022,root > Vision Transformer > High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,197,862
Image Generation,6.4 Future Research Directions,Nível 4,Nível 3,0.8022,root > Vision Transformer > Low-level Vision > Image Generation,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.4 Future Research Directions,669,870
Multi-Modal Tasks,References,Nível 3,Nível 2,0.8022,root > Vision Transformer > Multi-Modal Tasks,A Survey on Visual Transformers > References,717,642
Pruning and Decomposition,2.6 Token Pruning and Merging Techniques,Nível 4,Nível 3,0.8022,root > Vision Transformer > Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.6 Token Pruning and Merging Techniques,479,595
Compact Architecture Design,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 4,Nível 3,0.8022,root > Vision Transformer > Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,369,793
Future Prospects,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 3,Nível 3,0.8022,root > Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,2535,768
Vision Transformer,References,Nível 1,Nível 2,0.8022,Vision Transformer,A Survey on Visual Transformers > References,54,642
Pure Transformer,2.5 Mobile Deployment Strategies,Nível 3,Nível 3,0.8022,Vision Transformer > Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,1415,862
Other Tasks,5.5 Low-Level Vision Tasks,Nível 3,Nível 3,0.8022,Vision Transformer > High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,795,1226
Discussions,2.5 Mobile Deployment Strategies,Nível 3,Nível 3,0.8022,Vision Transformer > High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,197,862
Image Generation,6.4 Future Research Directions,Nível 3,Nível 3,0.8022,Vision Transformer > Low-level Vision > Image Generation,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.4 Future Research Directions,669,870
Multi-Modal Tasks,References,Nível 2,Nível 2,0.8022,Vision Transformer > Multi-Modal Tasks,A Survey on Visual Transformers > References,717,642
Pruning and Decomposition,2.6 Token Pruning and Merging Techniques,Nível 3,Nível 3,0.8022,Vision Transformer > Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.6 Token Pruning and Merging Techniques,479,595
Compact Architecture Design,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 3,Nível 3,0.8022,Vision Transformer > Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,369,793
Pure Transformer,2.5 Mobile Deployment Strategies,Nível 2,Nível 3,0.8022,Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,1415,862
Pure Transformer,2.5 Mobile Deployment Strategies,Nível 1,Nível 3,0.8022,Pure Transformer,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,1415,862
Other Tasks,5.5 Low-Level Vision Tasks,Nível 2,Nível 3,0.8022,High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,795,1226
Discussions,2.5 Mobile Deployment Strategies,Nível 2,Nível 3,0.8022,High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,197,862
Other Tasks,5.5 Low-Level Vision Tasks,Nível 1,Nível 3,0.8022,Other Tasks,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,795,1226
Discussions,2.5 Mobile Deployment Strategies,Nível 1,Nível 3,0.8022,Discussions,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,197,862
Image Generation,6.4 Future Research Directions,Nível 2,Nível 3,0.8022,Low-level Vision > Image Generation,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.4 Future Research Directions,669,870
Image Generation,6.4 Future Research Directions,Nível 1,Nível 3,0.8022,Image Generation,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.4 Future Research Directions,669,870
Multi-Modal Tasks,References,Nível 1,Nível 2,0.8022,Multi-Modal Tasks,A Survey on Visual Transformers > References,717,642
Pruning and Decomposition,2.6 Token Pruning and Merging Techniques,Nível 2,Nível 3,0.8022,Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.6 Token Pruning and Merging Techniques,479,595
Compact Architecture Design,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 2,Nível 3,0.8022,Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,369,793
Pruning and Decomposition,2.6 Token Pruning and Merging Techniques,Nível 1,Nível 3,0.8022,Pruning and Decomposition,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.6 Token Pruning and Merging Techniques,479,595
Compact Architecture Design,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 1,Nível 3,0.8022,Compact Architecture Design,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,369,793
Future Prospects,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 2,Nível 3,0.8022,Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,2535,768
Future Prospects,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 1,Nível 3,0.8022,Future Prospects,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,2535,768
Transformer with Convolution,2.2 Linear Attention Mechanisms,Nível 4,Nível 3,0.802,root > Vision Transformer > Backbone for Representation Learning > Transformer with Convolution,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.2 Linear Attention Mechanisms,425,490
Discussions,5.2 Object Detection,Nível 4,Nível 3,0.802,root > Vision Transformer > Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,117,810
Discussions,References,Nível 4,Nível 2,0.802,root > Vision Transformer > Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > References,117,642
Image Generation,1.1 Historical Context and Development,Nível 4,Nível 3,0.802,root > Vision Transformer > Low-level Vision > Image Generation,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.1 Historical Context and Development,669,507
Image Processing,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 4,Nível 3,0.802,root > Vision Transformer > Low-level Vision > Image Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,688,768
Pruning and Decomposition,Principles of Pruning-Based Metrics,Nível 4,Nível 3,0.802,root > Vision Transformer > Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Principles of Pruning-Based Metrics,479,176
Pruning and Decomposition,Evaluating Unit Contributions,Nível 4,Nível 3,0.802,root > Vision Transformer > Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Evaluating Unit Contributions,479,270
Compact Architecture Design,3.9 Principle of Diversity and Redundancy Reduction,Nível 4,Nível 3,0.802,root > Vision Transformer > Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.9 Principle of Diversity and Redundancy Reduction,369,899
Transformer with Convolution,2.2 Linear Attention Mechanisms,Nível 3,Nível 3,0.802,Vision Transformer > Backbone for Representation Learning > Transformer with Convolution,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.2 Linear Attention Mechanisms,425,490
Discussions,5.2 Object Detection,Nível 3,Nível 3,0.802,Vision Transformer > Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,117,810
Discussions,References,Nível 3,Nível 2,0.802,Vision Transformer > Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > References,117,642
Image Generation,1.1 Historical Context and Development,Nível 3,Nível 3,0.802,Vision Transformer > Low-level Vision > Image Generation,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.1 Historical Context and Development,669,507
Image Processing,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 3,Nível 3,0.802,Vision Transformer > Low-level Vision > Image Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,688,768
Pruning and Decomposition,Principles of Pruning-Based Metrics,Nível 3,Nível 3,0.802,Vision Transformer > Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Principles of Pruning-Based Metrics,479,176
Pruning and Decomposition,Evaluating Unit Contributions,Nível 3,Nível 3,0.802,Vision Transformer > Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Evaluating Unit Contributions,479,270
Compact Architecture Design,3.9 Principle of Diversity and Redundancy Reduction,Nível 3,Nível 3,0.802,Vision Transformer > Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.9 Principle of Diversity and Redundancy Reduction,369,899
